permit_identifier,program_report_form_set_id,program_report_form_id,sewer_overflow_bypass_event_key,sewer_overflow_bypass_event_id_ext,sewer_overflow_bypass_description_text,sewer_overflow_bypass_reporting_requirement_code,sewer_overflow_reporting_requirement_desc,wet_weather_occurance_indicator,sewer_overflow_structure_type_code,sewer_overflow_structure_type_desc,sewer_overflow_structure_type_code_other_text,collection_system_identifier,permitted_feature_identifier,latitude,longitude,sewer_overflow_bypass_duration_hours,sewer_overflow_bypass_start_datetime,sewer_overflow_bypass_end_datetime,discharge_quantification_method_code,discharge_quantification_method_desc,sewer_overflow_bypass_discharge_volume_gallons,sewer_overflow_bypass_discharge_rate_gph,anticipated_bypass_text,anticipated_bypass_expect_limit_violation,anticipated_bypass_expect_limit_violation_text,payload_id,transaction_type,current_report_form_flag,replaced_date,replacing_payload_id,permit_identifier_coll,collection_system_identifier_coll,collection_system_name,collection_system_owner_type_code,collection_system_owner_type_desc,collection_system_population,percent_collection_system_css,payload_id_coll,received_date,transaction_type_coll,current_report_flag,replaced_date_coll,replacing_payload_id_coll,replacing_transaction_type
IL0029734,1,1,3145,4,End of Jennifer Ln. M/H J05080,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.735432,-88.955846,4.0,2024-12-16 10:00:00,2024-12-16 14:00:00,BPJ,Best Professional Judgement,12000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3145,4,End of Jennifer Ln. M/H J05080,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.735432,-88.955846,4.0,2024-12-16 10:00:00,2024-12-16 14:00:00,BPJ,Best Professional Judgement,12000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3146,5,Across from WWTP M/H N08190,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.718895,-88.92696,7.0,2024-12-16 09:00:00,2024-12-16 16:00:00,BPJ,Best Professional Judgement,63000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3146,5,Across from WWTP M/H N08190,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.718895,-88.92696,7.0,2024-12-16 09:00:00,2024-12-16 16:00:00,BPJ,Best Professional Judgement,63000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3147,6,Madison and Stockton M/H N05266,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.73828,-88.927219,4.0,2024-12-16 10:00:00,2024-12-16 14:00:00,BPJ,Best Professional Judgement,18000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3147,6,Madison and Stockton M/H N05266,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.73828,-88.927219,4.0,2024-12-16 10:00:00,2024-12-16 14:00:00,BPJ,Best Professional Judgement,18000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3148,7,Market and Jones M/H NO7450,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.723866,-88.927151,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,15000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3148,7,Market and Jones M/H NO7450,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.723866,-88.927151,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,15000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3149,8,Market and Mitchell M/H NO7380,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724795,-88.92713,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,15000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3149,8,Market and Mitchell M/H NO7380,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724795,-88.92713,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,15000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3150,9,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724749,-88.92904,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,45000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3150,9,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724749,-88.92904,5.0,2024-12-16 09:30:00,2024-12-16 14:30:00,BPJ,Best Professional Judgement,45000.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3151,10,Market and Boyton M/H N07720,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.926819,6.5,2024-12-16 09:00:00,2024-12-16 15:30:00,BPJ,Best Professional Judgement,29250.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3151,10,Market and Boyton M/H N07720,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.926819,6.5,2024-12-16 09:00:00,2024-12-16 15:30:00,BPJ,Best Professional Judgement,29250.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,1,1,3152,11,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.92684,6.5,2024-12-16 09:00:00,2024-12-16 15:30:00,BPJ,Best Professional Judgement,29250.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,1,1,3152,11,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.92684,6.5,2024-12-16 09:00:00,2024-12-16 15:30:00,BPJ,Best Professional Judgement,29250.0,,,,,278577351,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,10,1,3925,1,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722321,-88.926819,3.0,2025-07-19 20:30:00,2025-07-19 23:30:00,BPJ,Best Professional Judgement,9000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,10,1,3925,1,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722321,-88.926819,3.0,2025-07-19 20:30:00,2025-07-19 23:30:00,BPJ,Best Professional Judgement,9000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,10,1,3926,2,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724194,-88.927114,2.0,2025-07-19 21:30:00,2025-07-19 23:30:00,BPJ,Best Professional Judgement,12000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,10,1,3926,2,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724194,-88.927114,2.0,2025-07-19 21:30:00,2025-07-19 23:30:00,BPJ,Best Professional Judgement,12000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,10,1,3927,3,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724562,-88.920695,4.0,2025-07-19 20:30:00,2025-07-20 00:30:00,BPJ,Best Professional Judgement,36000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,10,1,3927,3,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724562,-88.920695,4.0,2025-07-19 20:30:00,2025-07-20 00:30:00,BPJ,Best Professional Judgement,36000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,10,1,3928,4,Across from WWTP M/H N08190,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.718914,-88.926918,3.0,2025-07-19 21:30:00,2025-07-20 00:30:00,BPJ,Best Professional Judgement,18000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,10,1,3928,4,Across from WWTP M/H N08190,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.718914,-88.926918,3.0,2025-07-19 21:30:00,2025-07-20 00:30:00,BPJ,Best Professional Judgement,18000.0,,,,,288164759,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,11,1,4407,1,Boyton and Market  M/H NO7720,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722308,-88.926814,1.5,2025-09-22 12:30:00,2025-09-22 14:00:00,BPJ,Best Professional Judgement,450.0,,,,,292599620,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,11,1,4407,1,Boyton and Market  M/H NO7720,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722308,-88.926814,1.5,2025-09-22 12:30:00,2025-09-22 14:00:00,BPJ,Best Professional Judgement,450.0,,,,,292599620,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,11,1,4408,2,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724622,-88.920715,1.5,2025-09-22 12:30:00,2025-09-22 14:00:00,BPJ,Best Professional Judgement,6750.0,,,,,292599620,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,11,1,4408,2,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724622,-88.920715,1.5,2025-09-22 12:30:00,2025-09-22 14:00:00,BPJ,Best Professional Judgement,6750.0,,,,,292599620,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,2228,1,End of Jennifer Ln. M/H J05080,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.926819,6.0,2024-12-29 04:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,18000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,2228,1,End of Jennifer Ln. M/H J05080,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.926819,6.0,2024-12-29 04:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,18000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,2229,2,East Main by Parks  M/H  # PO6175,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.730116,-88.909476,9.0,2024-12-29 03:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,54000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,2229,2,East Main by Parks  M/H  # PO6175,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.730116,-88.909476,9.0,2024-12-29 03:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,54000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,2230,3,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724539,-88.920578,10.0,2024-12-29 02:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,120000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,2230,3,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724539,-88.920578,10.0,2024-12-29 02:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,120000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,2231,4,Boyton East of Park  m/h O07460,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.72208,-88.923681,6.0,2024-12-29 04:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,36000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,2231,4,Boyton East of Park  m/h O07460,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.72208,-88.923681,6.0,2024-12-29 04:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,36000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,2232,5,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724749,-88.92904,8.0,2024-12-29 02:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,72000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,2232,5,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724749,-88.92904,8.0,2024-12-29 02:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,72000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,2233,6,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.92684,8.0,2024-12-29 02:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,24000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,2233,6,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.92684,8.0,2024-12-29 02:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,24000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,2234,7,Across from WWTP M/H N08190,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.718923,-88.926916,8.0,2024-12-29 02:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,96000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,2234,7,Across from WWTP M/H N08190,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.718923,-88.926916,8.0,2024-12-29 02:00:00,2024-12-29 10:00:00,BPJ,Best Professional Judgement,96000.0,,,,,273567708,N,N,2025-03-06,278577368.0,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,3176,1,End of Jennifer Ln. M/H J05080,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.926819,6.0,2024-12-29 06:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,18000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,3176,1,End of Jennifer Ln. M/H J05080,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.926819,6.0,2024-12-29 06:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,18000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,3177,2,East Main by Parks  M/H  # PO6175,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.730116,-88.909476,9.0,2024-12-29 05:00:00,2024-12-29 14:00:00,BPJ,Best Professional Judgement,54000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,3177,2,East Main by Parks  M/H  # PO6175,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.730116,-88.909476,9.0,2024-12-29 05:00:00,2024-12-29 14:00:00,BPJ,Best Professional Judgement,54000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,3178,3,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724539,-88.920578,10.0,2024-12-29 04:00:00,2024-12-29 14:00:00,BPJ,Best Professional Judgement,120000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,3178,3,Calumet and Hemmingway M/H O07265,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724539,-88.920578,10.0,2024-12-29 04:00:00,2024-12-29 14:00:00,BPJ,Best Professional Judgement,120000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,3179,4,Boyton East of Park  m/h O07460,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.72208,-88.923681,6.0,2024-12-29 06:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,36000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,3179,4,Boyton East of Park  m/h O07460,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.72208,-88.923681,6.0,2024-12-29 06:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,36000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,3180,5,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724749,-88.92904,8.0,2024-12-29 04:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,72000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,3180,5,Liberty and Mitchell M/H NO7330,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.724749,-88.92904,8.0,2024-12-29 04:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,72000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
IL0029734,2,1,3181,6,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.92684,8.0,2024-12-29 04:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,24000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,278351377.0,2025-03-04 17:33:32,R,Y,,,
IL0029734,2,1,3181,6,Boyton and Market  M/H NO7710,1,5-day reporting for noncompliance that may endanger health or the environment,Y,MAN,Manhole,,001,,37.722322,-88.92684,8.0,2024-12-29 04:00:00,2024-12-29 12:00:00,BPJ,Best Professional Judgement,24000.0,,,,,278577368,N,Y,,,IL0029734,001,"MARION WRF, CITY OF SSCS",CTG,Municipality,17762.0,0.0,275896110.0,2025-01-31 08:38:48,R,N,2025-03-04,278351377.0,R
